district,state,crop,year,season,rainfall_mm,temperature_avg_c,soil_type,irrigation_pct,fertilizer_kg_per_ha,msp_inr_per_quintal,yield_kg_per_ha,rainfall_yield_ratio,fertilizer_efficiency,msp_normalized
28,12,0,2014,0,-0.01991825165060785,0.8101418566872534,4,0.8837518551630041,1.4560556539039242,-0.8560239687465079,2014.0,0.489628,7.1775,0.873698
5,9,0,2018,0,0.8522957630519303,0.7697168266638376,4,-0.006027430792639998,-0.4865858913930685,-0.14933857039374726,1848.9,0.750581,13.1035,0.841511
17,14,1,2010,0,-0.4717594008446076,1.0122670068043291,0,0.03791228703233031,1.0772753669356214,-0.6929427229727938,46095.5,0.016886,181.9081,1.226269
16,0,1,2014,2,0.006341488528294198,0.1633413763126103,1,0.8617819962505188,0.5564524723542056,0.12246350589577602,47381.5,0.021077,219.3588,1.220607
17,14,0,2010,0,-0.6301859325024461,0.3250414964062718,0,0.0653746106729366,1.1900739082754468,-1.5083489518413637,2104.5,0.335027,8.0478,0.845703
16,0,2,2010,1,1.237510959891195,0.6888667666170076,4,-0.17629383736439871,-0.8152334933214485,-1.3271475676483482,1800.0,0.869517,15.3191,0.930273
22,1,0,2011,0,1.9601963714262667,-1.4940848546474101,0,-0.7969423516421013,-0.5562146206151829,-1.3633878444869514,1500.0,1.265157,11.0213,0.892096
4,12,2,2015,1,0.05647371977892508,0.9718419767809133,3,0.04889721648857259,-0.8751142004524669,-0.6929427229727938,1800.0,0.567351,15.9011,0.881108
20,2,2,2017,1,0.45384218480016136,-1.0898345544132586,0,-1.0441032644075579,1.0438535769090065,-0.37584030063501667,1800.0,0.669017,7.1713,0.859794
10,7,0,2011,0,0.2504919653982508,0.6484417365935918,0,-0.6980779865359183,0.2445157654391329,-1.3633878444869514,2383.9,0.465931,12.3135,0.892096
17,14,2,2010,1,-0.2378089883416624,-2.423860545185959,0,0.9386765024442167,-1.3708707525139217,-1.3271475676483482,2142.9,0.413359,27.6147,0.930273
25,2,1,2022,0,0.09553779607811815,-0.523884134085447,0,-0.2861431319268239,1.206784803288754,2.2062794241154546,40000.0,0.025994,152.2649,1.281663
2,15,0,2011,0,2.7377885124263157,1.1739671268979892,0,0.10931432849790652,0.13310979868374984,-1.3633878444869514,1500.0,1.503864,8.0819,0.892096
19,14,2,2011,1,-0.10325494775555298,-1.0089844943664286,0,1.8669030414967098,-1.6201416031290912,-1.2909072908097452,1889.7,0.501507,31.6533,0.925137
11,7,0,2014,0,0.04063106661314134,1.1739671268979892,0,-1.197892276794953,-0.1885749303224187,-0.8560239687465079,1998.5,0.507377,12.2985,0.873698
25,2,0,2021,0,0.17909151482916996,1.0931170668511592,0,0.5267416478351222,1.1288006265599864,0.19494405957298222,2359.1,0.456887,9.1758,0.862338
26,8,0,2011,0,0.6433029548512476,-0.2004838938981255,4,-0.862851928379556,-1.2427538907452311,-1.3633878444869514,1941.2,0.665328,22.3641,0.892096
7,0,0,2010,0,-0.4702402423218611,1.5782174271321407,4,0.10382186376978518,-0.19553780324463016,-1.5083489518413637,1500.0,0.519054,9.2593,0.845703
3,6,0,2016,0,-0.07981650197603725,-1.2111096444835043,3,-0.4619020032267043,-1.4279663104760554,-0.6567024461341907,1500.0,0.638907,20.4082,0.833381
20,2,0,2016,0,-0.3691076892361724,0.5271666465233475,0,-0.5772437625172508,0.1414652461904035,-0.6567024461341907,2153.2,0.383298,11.5639,0.833381
19,14,1,2014,0,-0.6597010123729475,0.1633413763126103,0,0.9936011497254292,-0.10641302984032362,0.12246350589577602,40426.0,0.017112,240.0594,1.220607
9,15,1,2022,2,1.268545198284443,0.4058915564531018,0,-0.6596307334390697,0.2473009146080177,2.2062794241154546,50774.9,0.031123,261.9964,1.281663
29,13,1,2020,0,-1.2350280472016186,1.4973673670853107,4,-0.7584950985452522,1.4449150572283858,1.8438766557294235,40000.0,0.010667,142.9593,1.296975
14,5,0,2010,0,-1.1788191818600018,-0.7260092842025228,2,1.4934154399844635,0.011955809837270893,-1.5083489518413637,1500.0,0.301532,8.4794,0.845703
3,6,1,2020,0,-0.6397349289311377,-0.604734194132277,3,-1.4560381190166523,1.6426606482191906,1.8438766557294235,40000.0,0.017525,136.0544,1.296975
21,6,2,2023,1,1.5682534725576966,1.3356672469916506,4,-0.3410677792080365,1.3557902838240787,0.5301666203300609,1800.0,0.954137,6.5838,0.863103
15,8,1,2016,2,0.7231672886184867,-1.41323479460058,4,-0.5387965094204019,0.896240670958124,0.8472690426678381,40000.0,0.033224,166.3894,1.30393
20,2,0,2011,0,-1.1254316109177716,0.9718419767809133,0,-0.6156910156140994,1.1886813336910043,-1.3633878444869514,1618.9,0.294586,6.1932,0.892096
14,5,1,2014,2,-1.1258656562099845,-1.9387601849049774,0,1.822963323671739,0.3670623288700544,0.12246350589577602,40000.0,0.011925,197.6285,1.220607
26,8,2,2015,1,-0.7645229504424488,-0.443034074038617,1,-0.9946710818544666,1.1371560740666398,-0.6929427229727938,1913.6,0.336102,7.4257,0.881108
6,14,0,2013,0,0.3203732574445851,-1.5345098846708258,0,-0.3190979202955515,-1.6521708185712638,-0.9466246608430156,1930.0,0.592128,33.6237,0.884193
22,1,0,2022,0,3.100867399362704,-0.5643091641088627,0,-1.5713798783071986,0.5174603839898213,0.37614544376599773,1500.0,1.615323,7.0356,0.857244
5,9,0,2013,0,0.3978503421046509,0.8909919167340834,4,-0.862851928379556,-0.30972891916889767,-0.9466246608430156,1806.4,0.652374,11.7451,0.884193
10,7,1,2023,2,0.06580569356150999,1.6186424571555564,1,-1.005656011310709,-0.22338929493347592,2.38748080830847,41927.0,0.024473,262.0438,1.279423
16,0,0,2011,0,0.009162782927680264,0.9718419767809133,4,-0.1048917958988225,1.6036685598548064,-1.3633878444869514,1905.7,0.524466,6.5443,0.892096
0,4,1,2012,2,-1.1119762068591603,-1.0089844943664286,1,0.19719376414784673,-0.34315070919551266,-0.23993926249025505,40000.0,0.012085,264.2008,1.19958
15,8,2,2011,1,-0.3126818012484491,0.0824913162657803,1,-0.5552739036047659,-0.08830956024257411,-1.2909072908097452,1800.0,0.472904,10.607,0.925137
23,8,2,2018,1,-0.06657812056353289,0.9718419767809133,1,-1.033118334951315,-0.5715329410440481,-0.1765187780226996,1800.0,0.535869,13.3333,0.834298
2,15,2,2023,1,1.2642047453623104,0.3654665264296861,3,0.3619677059914845,-0.9948756147145038,0.5301666203300609,1800.0,0.876346,17.2084,0.863103
23,8,0,2021,0,-0.5004063901306823,-0.1600588638747112,4,-1.2692943182605296,1.6872230349213435,0.19494405957298222,1658.6,0.461075,5.5808,0.862338
16,0,1,2015,0,-0.5364321493843827,0.7292917966404233,1,0.26859580561342294,-0.16490116238689997,0.48486627428180706,42197.8,0.01774,256.9903,1.276088
7,0,1,2018,2,0.39741629681243806,1.0931170668511592,4,-0.5992136214297358,0.3768103509611503,1.662675271536408,40443.9,0.029148,199.1329,1.322374
25,2,1,2013,2,0.5400001753044923,1.1739671268979892,0,-0.48936432686731063,1.3557902838240787,-0.05873787829723951,52332.1,0.023782,191.4122,1.214921
4,12,0,2012,0,0.904381198117521,0.8101418566872534,3,0.9331840377160957,0.7792644058649717,-1.055345491358825,2004.0,0.704489,8.6379,0.882044
27,3,0,2022,0,0.3182030309835188,-0.8068593442493528,4,-0.7420177043608887,-0.8890399462968898,0.37614544376599773,1848.9,0.617547,16.4786,0.857244
26,8,1,2012,2,-0.020352296942821202,-0.07920880382787975,1,-0.19277123154876272,-1.2107246753030585,-0.23993926249025505,40000.0,0.024659,448.9338,1.19958
13,11,2,2017,1,-1.147784943466754,-0.6451592241556927,2,-0.9507313640294963,-1.7273698461311473,-0.37584030063501667,1800.0,0.259245,34.6154,0.859794
20,2,1,2023,0,1.4814444141150453,-0.4834591040620313,0,-0.47837939741106794,-0.039569449787094015,2.38748080830847,40000.0,0.041959,230.9469,1.279423
22,1,2,2016,1,1.7030245357899123,-0.36218401399178696,0,-1.4340682601041672,0.1790647599703455,-0.5570416848280322,1800.0,0.988617,9.5289,0.864562
21,6,1,2020,2,-0.03098640660204593,0.28461646638285604,4,-1.2418319946199232,-1.628497050635745,1.8438766557294235,40000.0,0.024537,676.819,1.296975
27,3,1,2020,0,0.7444355079369361,0.0824913162657803,3,-0.8079272810983434,0.5035346381453984,1.8438766557294235,40000.0,0.033469,188.5014,1.296975
20,2,2,2016,1,-0.581138814482348,1.6186424571555564,0,-0.23671094937373263,1.1608298420021583,-0.5570416848280322,1800.0,0.40422,6.9391,0.864562
14,5,0,2023,0,-0.8914811984148262,-2.4642855752093746,0,2.0206920538841047,-0.32504723959776316,0.63526342316201,1637.1,0.357121,10.721,0.88666
11,7,2,2018,1,0.2769687282232595,0.7292917966404233,0,-0.7859574221858585,0.6957099307984345,-0.1765187780226996,1800.0,0.623765,7.9646,0.834298
29,13,2,2021,1,0.6864904614264663,0.8909919167340834,4,-0.4454246090423407,-0.6244507752528552,0.25836454404053766,1800.0,0.72854,13.7195,0.877896
26,8,2,2019,1,0.019145824648585205,0.20376640633602605,4,-0.862851928379556,0.11639890367044252,0.013742675379966702,1800.0,0.557801,9.7614,0.866818
3,6,2,2019,1,0.6038048332598412,0.0824913162657803,1,-1.516455231025986,1.6259497532058833,0.013742675379966702,1800.0,0.707385,6.1475,0.866818
4,12,0,2014,0,0.7481248929207489,1.4165173070384807,3,0.5706813656600922,0.19856080415253763,-0.8560239687465079,1786.5,0.74993,9.3878,0.873698
28,12,1,2023,2,0.381139598354441,1.0931170668511592,4,1.1309127679284607,-0.007540234344921225,2.38748080830847,45826.7,0.025561,261.1208,1.279423
3,6,0,2020,0,1.212553355588933,1.376092277015065,1,-1.6043346666759262,-1.5254465313870156,0.06447906295401105,1500.0,1.035643,22.5564,0.850088
12,11,0,2017,0,-1.730707770909157,0.4867416164999318,0,-0.9727012229419812,0.023096406512808962,-0.5117413387797783,1500.0,0.132112,8.4412,0.820111
2,15,1,2021,2,1.6667817538901053,-0.2004838938981255,3,-0.6156910156140994,-1.628497050635745,1.9344773478259314,40000.0,0.044094,676.819,1.289062
16,0,2,2012,1,-1.2406706360003907,0.8909919167340834,4,-0.07742947225821621,0.25426378753022916,-0.9919250068912695,1800.0,0.23548,9.264,0.906741
9,15,1,2013,0,1.830416829054503,0.28461646638285604,3,0.09832939904166424,-0.15793828946468852,-0.05873787829723951,40000.0,0.045979,242.8658,1.214921
1,10,0,2018,0,-0.8652214582359242,-0.4834591040620313,0,2.059139306980954,1.031320405649026,-0.14933857039374726,2313.7,0.25796,9.2511,0.841511
8,5,1,2021,0,-1.1102400256903073,-1.6557849747410716,2,0.07635954012917888,-0.2164264220112645,1.9344773478259314,40000.0,0.012105,249.2212,1.289062
8,5,1,2011,2,-1.5399448649814311,-0.9685594643430142,2,0.8617819962505188,-0.6230582006684126,-0.6929427229727938,40000.0,0.007155,304.6458,1.197722
14,5,0,2017,0,-1.128469927963264,-0.8472843742727685,2,1.828455788399861,0.5118900856520525,-0.5117413387797783,1500.0,0.316989,7.0489,0.820111
17,14,2,2013,1,-0.6210709813659676,-0.5643091641088627,0,0.5157567183788796,1.05220902441566,-0.8741441071658094,2187.3,0.32427,8.6936,0.911191
21,6,1,2014,2,1.129867727422308,-1.6557849747410716,3,-0.07193700753009487,0.14285782077484607,0.12246350589577602,40000.0,0.037909,214.7075,1.220607
0,4,0,2013,0,-1.1536445549116332,0.0824913162657803,0,0.12579172268227054,0.563415345276417,-0.9466246608430156,1863.6,0.248954,8.6079,0.884193
14,5,1,2022,2,-1.24457704363031,-1.2919597045303344,2,1.630727058187495,1.114874880715563,2.2062794241154546,40000.0,0.010557,156.189,1.281663
26,8,1,2016,0,0.008728737635466909,0.7292917966404233,1,-0.6101985508859785,0.13868009702151907,0.8472690426678381,44629.2,0.022402,239.9419,1.30393
21,6,1,2010,2,0.3004071740027752,1.0122670068043291,3,-0.11587672535506517,-0.31251406833778245,-0.6929427229727938,40000.0,0.028354,260.4167,1.226269
20,2,1,2013,2,0.7832825615900227,-0.11963383385129547,0,0.14226911686663415,1.7150745266101894,-0.05873787829723951,50369.1,0.026935,168.3459,1.214921
12,11,2,2017,1,-1.5688088769136126,1.4973673670853107,2,-1.2473244593480441,-0.20807097450461084,-0.37584030063501667,1800.0,0.151527,11.1732,0.859794
6,14,1,2013,2,-0.17812776066233968,-0.9281344343195985,0,0.08185200485730022,1.1719704386776968,-0.05873787829723951,40000.0,0.022842,153.7279,1.214921
14,5,0,2017,0,-1.4032205979342554,-1.0089844943664286,2,1.509892834168828,-0.9196765871546201,-0.5117413387797783,1500.0,0.232645,13.6364,0.820111
7,0,2,2020,1,0.8177891623209763,0.7697168266638376,1,-0.5717512977891295,-0.09527243316478555,0.1677638519440299,1800.0,0.762132,10.6383,0.876027
6,14,1,2016,0,0.3642118319581236,-0.28133395394495553,0,-0.5937211567016145,-0.8932176700502166,0.8472690426678381,40000.0,0.029089,357.462,1.30393
21,6,2,2010,1,0.5803663874803254,1.0526920368277435,4,-1.2692943182605296,0.5077123618987255,-1.3271475676483482,1800.0,0.701388,8.4706,0.930273
11,7,1,2022,2,-1.7513249222892866,-0.7664343142259384,1,-1.2473244593480441,-1.700910929026744,2.2062794241154546,40000.0,0.00472,742.115,1.281663
26,8,0,2020,0,1.640956059003417,-0.604734194132277,4,-0.3904999617611281,0.2835078538035171,0.06447906295401105,1500.0,1.167155,7.6375,0.850088
10,7,2,2012,1,-0.8498128503623535,0.4058915564531018,1,-0.8079272810983434,0.26958210795909426,-0.9919250068912695,1800.0,0.33548,9.2119,0.906741
22,1,0,2019,0,2.776418543433295,-0.7260092842025228,3,-0.9122841109326477,-1.5338019788936692,-0.03155767066828718,1500.0,1.515723,22.7618,0.855041
1,10,0,2017,0,-1.085933489326365,-0.7664343142259384,0,1.7900085353030117,-0.15793828946468852,-0.5117413387797783,2066.1,0.239659,12.5446,0.820111
21,6,0,2017,0,-0.6909522734123019,1.214392156921405,3,-1.0825505175044063,1.269450659588657,-0.5117413387797783,1500.0,0.451299,5.6138,0.820111
8,5,1,2020,0,-1.5015318566205578,-0.443034074038617,2,-0.15432397845191376,-0.8653661783613708,1.8438766557294235,40000.0,0.007597,351.1853,1.296975
24,10,1,2022,0,-1.060975885024103,-1.33238473455375,0,1.3506113570533111,-1.4196108629694018,2.2062794241154546,40000.0,0.012672,539.8111,1.281663
8,5,0,2023,0,-1.0716099946833275,-2.6259856953030347,0,1.0320484028222783,0.9421956322447194,0.63526342316201,1500.0,0.334444,6.1551,0.88666
4,12,1,2015,0,-0.24757500741646066,0.8101418566872534,0,0.5596964362038496,0.03562957777278963,0.48486627428180706,41398.7,0.021297,231.7956,1.276088
0,4,2,2011,1,-0.7334887120492011,0.5675916765467618,1,0.6091286187569411,-1.1647697140164628,-1.2909072908097452,1800.0,0.365242,19.4805,0.925137
16,0,1,2022,2,0.007426601758827338,0.24419143635944032,0,0.16973144050724046,1.0758827923511793,2.2062794241154546,40251.1,0.024824,158.9068,1.281663
10,7,1,2010,0,-0.6920373866428351,0.3250414964062718,1,-0.7475101690890099,-1.624319326882418,-0.6929427229727938,40000.0,0.016922,673.4007,1.226269
21,6,2,2019,1,1.0493523257167485,-0.2409089239215412,1,-0.3520527086642792,0.8656040301003934,0.013742675379966702,1800.0,0.821377,7.5567,0.866818
11,7,0,2017,0,-0.0991315174795271,-1.1302595844366743,1,-0.9012991814764051,1.5786022173348448,-0.5117413387797783,1814.1,0.523442,6.2685,0.820111
7,0,0,2021,0,0.5688641872366743,0.5675916765467618,1,-0.472886932682947,0.7987604500471639,0.19494405957298222,2109.0,0.596161,9.036,0.862338
24,10,1,2011,2,-1.1158826144890797,-0.8068593442493528,0,1.7186064938374357,-0.7623156591126415,-0.6929427229727938,40000.0,0.01204,329.7609,1.197722
23,8,0,2015,0,1.9085449816528892,0.001641256218950277,4,-0.7584950985452522,-1.7148366748711668,-0.7654232766500001,1500.0,1.2493,28.3554,0.856802
28,12,2,2012,1,-0.5071340921599878,0.7292917966404233,0,1.2242846683065223,1.38085662634404,-0.9919250068912695,1800.0,0.423154,6.5407,0.906741
14,5,0,2019,0,-1.4019184620576153,-3.6366114458884136,2,1.4000435396064028,-0.7818117032948335,-0.03155767066828718,1500.0,0.233045,12.5104,0.855041
7,0,1,2014,2,0.03129909283055643,-0.1600588638747112,4,-0.19277123154876272,-1.4293588850604977,0.12246350589577602,40000.0,0.025254,544.9591,1.220607
12,11,2,2023,1,-1.3289988529657886,0.12291634628919602,2,-1.2473244593480441,0.19856080415253763,0.5301666203300609,1800.0,0.212882,9.4587,0.863103
11,7,2,2012,1,-0.19657468558140306,-0.2409089239215412,0,-0.4124698206736131,0.6441846711740699,-0.9919250068912695,1800.0,0.50261,8.0972,0.906741
16,0,1,2012,0,0.20838957205356473,0.9718419767809133,1,0.499279324194516,-0.5603923443685096,-0.23993926249025505,50470.7,0.021632,371.6546,1.19958
7,0,2,2023,1,-0.07395689053115818,2.2250179075067824,0,0.6201135482131839,-1.0561488964299643,0.5301666203300609,1800.0,0.533981,17.9641,0.863103
25,2,1,2023,0,0.030431002246129716,0.4867416164999318,0,-0.23671094937373263,-1.7385104428066858,2.38748080830847,40754.7,0.024777,795.9902,1.279423
3,6,0,2013,0,-0.01167139109855608,1.0122670068043291,1,-0.6047060861578571,0.6581104170184928,-0.9466246608430156,2022.3,0.489497,9.0564,0.884193
17,14,2,2022,1,-0.35955869280748076,-0.5643091641088627,0,0.7739025606005789,-0.024251129358228526,0.3308450977177439,1892.5,0.438395,10.8577,0.846738
22,1,0,2022,0,2.8510743336939752,-1.0494095243898443,3,-0.3740225675767641,0.3726326272078237,0.37614544376599773,1500.0,1.538641,7.3964,0.857244
28,12,0,2011,0,-0.21154924816276058,0.12291634628919602,0,0.8672744609786405,-1.4669583988404395,-1.3633878444869514,2379.9,0.377294,33.662,0.892096
25,2,0,2018,0,-0.16619151512647512,1.8611926372960466,0,-0.033489754433246297,-0.526970554341895,-0.14933857039374726,1988.6,0.462002,14.3893,0.841511
6,14,0,2018,0,0.12092944567259373,0.001641256218950277,0,-0.6266759450703421,1.5716393444126335,-0.14933857039374726,2367.5,0.443952,8.1949,0.841511
25,2,1,2020,2,1.1561274676012097,0.8101418566872534,0,-0.2586808082862176,0.8238267925671248,1.8438766557294235,52294.3,0.029228,222.3397,1.296975
8,5,0,2014,0,-1.0464353677349587,-1.25153467450692,2,0.0653746106729366,-0.29162544957114817,-0.8560239687465079,1500.0,0.342172,9.6712,0.873698
28,12,0,2021,0,0.5076638010346051,1.4165173070384807,4,0.8837518551630041,1.2457768916531384,0.19494405957298222,1912.2,0.642745,7.2023,0.862338
16,0,2,2020,1,-0.6006708526319446,1.6186424571555564,0,0.23564101724469572,-1.1021038577165598,0.1677638519440299,1800.0,0.399223,18.5759,0.876027
18,10,2,2018,1,-1.1262997015021976,-0.40260904401520126,0,2.1964509251839854,1.5772096427504032,-0.1765187780226996,2173.8,0.219239,7.514,0.834298
6,14,0,2010,0,-0.033590678355325566,-0.8877094042961828,0,0.37295263544772717,-1.1160296035609827,-1.5083489518413637,2064.6,0.474584,21.5287,0.845703
2,15,2,2016,1,1.4781890744234458,0.5675916765467618,3,-0.13784658426755014,0.755590637929453,-0.5570416848280322,1800.0,0.931094,7.8159,0.864562
12,11,1,2022,2,-1.7005416231003359,-1.0089844943664286,2,-1.0495957291356792,-1.730154995300032,2.2062794241154546,40000.0,0.005305,772.2008,1.281663
2,15,2,2016,1,2.815048574440275,-0.11963383385129547,0,0.1477615815947555,-1.5156985092959194,-0.5570416848280322,1800.0,1.273126,26.7857,0.864562
2,15,0,2015,0,2.1427124168019405,0.4867416164999318,3,-0.22023355518936902,-0.6328062227595088,-0.7654232766500001,1500.0,1.321186,11.4855,0.856802
13,11,0,2016,0,-1.0924441687095638,-0.2004838938981255,2,-1.7965709321601704,-0.5074745101597028,-0.6567024461341907,1500.0,0.328048,10.745,0.833381
2,15,2,2013,1,2.0294265955342814,0.9718419767809133,3,0.38393756490396946,-1.3318786641495375,-0.8741441071658094,1800.0,1.072127,22.3881,0.911191
11,7,2,2022,1,-0.6158624378594086,0.04206628624236457,0,-1.62081206086029,0.11361375450155771,0.3308450977177439,1800.0,0.395336,9.772,0.846738
15,8,0,2023,0,0.5964260632922156,-0.2409089239215412,1,-0.9287615051170114,0.2779375554657479,0.63526342316201,2135.6,0.594683,10.8959,0.88666
15,8,0,2021,0,0.3837438701077201,0.28461646638285604,1,-1.4120984011916822,-1.565831194335842,0.19494405957298222,1969.3,0.595138,30.9638,0.862338
14,5,0,2015,0,-0.5848281994661608,-0.8877094042961828,2,1.4989079047125853,-0.8625810291924864,-0.7654232766500001,1500.0,0.483877,13.1464,0.856802
19,14,2,2018,1,-0.4860828954876451,-1.5345098846708258,0,1.1913298799377943,-0.9015731175568704,-0.1765187780226996,2256.8,0.341837,20.2767,0.834298
22,1,0,2013,0,1.9157067289744079,-2.5855606652796204,0,-1.4011134717354397,-0.02842885311155555,-0.9466246608430156,1500.0,1.251499,8.6207,0.884193
6,14,2,2018,1,-0.8469915559629675,-0.7260092842025228,0,0.28507319979778695,1.6301274769592102,-0.1765187780226996,2465.0,0.245539,8.4101,0.834298
5,9,1,2010,2,-0.13450620879490763,1.1739671268979892,4,-0.3630376381205218,0.8530708588404131,-0.6929427229727938,40000.0,0.023344,168.563,1.226269
18,10,1,2013,0,-0.8209488384301721,-2.0196102449518074,0,1.7735311411186483,0.5829113894586091,-0.05873787829723951,40000.0,0.015437,183.5704,1.214921
8,5,0,2015,0,-0.4860828954876451,0.20376640633602605,2,0.26859580561342294,-0.35986160420882035,-0.7654232766500001,1526.5,0.50527,10.1631,0.856802
7,0,2,2010,1,-0.6636074200028668,0.4463165864765161,4,-0.25318834355809666,0.043985025279443285,-1.3271475676483482,1800.0,0.38312,10.0446,0.930273
11,7,1,2018,2,1.1591657846467027,0.04206628624236457,0,-0.5113341857797956,-0.06602836689149717,1.662675271536408,42949.4,0.03562,250.7262,1.322374
21,6,1,2011,0,-0.3615118966224404,-0.4834591040620313,4,-1.2418319946199232,0.5717707927830706,-0.6929427229727938,40000.0,0.020729,184.2469,1.197722
1,10,1,2010,0,-1.2634580138415867,0.4463165864765161,0,2.21842078409647,0.056518196539423964,-0.6929427229727938,40000.0,0.01034,222.0988,1.226269
14,5,0,2012,0,-1.0963505763394832,0.0824913162657803,2,1.3835661454220383,-1.0631117693521759,-1.055345491358825,1500.0,0.326849,15.0451,0.882044
22,1,1,2021,2,2.323275258362656,-1.0494095243898443,0,-1.153952558969983,-1.2775682553562884,1.9344773478259314,40000.0,0.051656,474.4958,1.289062
16,0,0,2016,0,-0.4596061326626364,0.3654665264296861,4,0.263103340885302,-1.285923702862942,-0.6567024461341907,1836.5,0.426667,21.9415,0.833381
24,10,0,2013,0,-1.0219118087249097,-1.979185214928393,0,1.9273201535060434,-1.0310825539100033,-0.9466246608430156,1602.8,0.327285,15.7137,0.884193
4,12,0,2013,0,0.17279785809207804,1.942042697342878,3,-0.23671094937373263,-0.3515061567021663,-0.9466246608430156,1554.5,0.691353,10.3084,0.884193
6,14,2,2021,1,-0.34154581318063076,-0.9281344343195985,0,-0.6431533392547057,0.5104975110676099,0.25836454404053766,1853.1,0.452187,8.7123,0.877896
14,5,0,2017,0,-0.9746008718736647,-0.5643091641088627,2,1.8174708589436182,-0.08134668732036267,-0.5117413387797783,1500.0,0.364224,8.8132,0.820111
27,3,1,2018,0,0.3937269118286253,0.1633413763126103,3,-0.7639875632733736,-0.962846399272331,1.662675271536408,40000.0,0.029429,374.1815,1.322374
15,8,2,2018,1,0.3327435482726625,-0.1600588638747112,1,-1.2692943182605296,1.4337744605528473,-0.1765187780226996,1800.0,0.638034,6.4516,0.834298
17,14,0,2022,0,-0.44549966066570557,0.20376640633602605,0,0.8837518551630041,-1.4502475038271319,0.37614544376599773,2251.9,0.350881,31.3199,0.857244
19,14,0,2023,0,-0.24779203006256734,0.0824913162657803,0,1.702129099653072,0.4478316547677069,0.63526342316201,2779.5,0.317065,13.3501,0.88666
25,2,1,2021,0,-0.500623412776789,0.9718419767809133,0,0.4718170005539097,0.2612266604524406,1.9344773478259314,46180.5,0.016567,237.0662,1.289062
10,7,1,2021,0,-1.0297246239847484,0.6080167065701776,1,-1.0550881938638002,0.9784025714402191,1.9344773478259314,40000.0,0.013032,162.4036,1.289062
26,8,1,2012,0,1.3102135463369156,-0.7664343142259384,4,-1.4066059364635608,-1.5338019788936692,-0.23993926249025505,40000.0,0.039987,606.9803,1.19958
19,14,0,2022,0,-0.14991481666847803,-1.25153467450692,0,1.4494757221594936,-0.0702060906448242,0.37614544376599773,2255.6,0.410662,13.1906,0.857244
9,15,2,2016,1,0.21924070435889614,-0.03878377380446545,0,-0.5607663683328868,0.8405376875804325,-0.5570416848280322,1800.0,0.608995,7.6142,0.864562
15,8,1,2010,2,0.1168060153965676,-0.3217589839683712,4,-1.3132340360854995,-0.010325383513805643,-0.6929427229727938,40000.0,0.026239,228.1803,1.226269
29,13,0,2022,0,-1.0965675989855899,0.8505668867106676,1,-0.8353896047389497,0.4102321409877653,0.37614544376599773,1500.0,0.326782,7.2993,0.857244
29,13,2,2017,1,0.004171262067227917,0.4463165864765161,1,0.01594242811984535,-0.6871166315527579,-0.37584030063501667,1800.0,0.55397,14.2068,0.859794
10,7,0,2016,0,1.0970973078602066,0.001641256218950277,1,-0.13784658426755014,1.479729421839443,-0.6567024461341907,2094.8,0.716337,7.4205,0.833381
19,14,1,2020,2,-0.3940652935384346,0.3250414964062718,0,1.8394407178561034,-1.3304860895650952,1.8438766557294235,43695.5,0.018633,542.8012,1.296975
13,11,1,2022,2,-1.2191853940358346,2.0633177874131223,2,-1.346188824454227,-0.9990533384678306,2.2062794241154546,40000.0,0.01085,383.5091,1.281663
18,10,1,2018,0,-1.4939360640068258,-1.25153467450692,0,1.515385298896949,-0.663442863617239,1.662675271536408,40000.0,0.007685,311.5265,1.322374
10,7,2,2018,1,-0.5329597870466766,-0.8068593442493528,1,-0.48936432686731063,0.3447811355189779,-0.1765187780226996,1800.0,0.416546,8.9641,0.834298
23,8,2,2021,1,-0.4606912458931695,0.6888667666170076,1,-1.2033847415230743,-0.7609230845281991,0.25836454404053766,1800.0,0.435036,14.827,0.877896
27,3,2,2020,1,0.45384218480016136,-0.11963383385129547,4,-0.9287615051170114,0.06626621863052022,0.1677638519440299,1800.0,0.669017,9.9558,0.876027
22,1,0,2023,0,1.8022038850606414,-1.6557849747410716,0,-1.3736511480948335,-0.696864653643854,0.63526342316201,1500.0,1.216656,11.9048,0.88666
15,8,0,2016,0,-0.12343805384346954,-0.443034074038617,1,-1.4011134717354397,-1.160591990263136,-0.6567024461341907,1753.3,0.535199,18.9137,0.833381
7,0,0,2011,0,0.62832839226989,0.4058915564531018,4,-0.17629383736439871,-1.634067348973514,-1.3633878444869514,1793.0,0.716444,30.5451,0.892096
24,10,0,2015,0,-0.49454677868580355,0.1633413763126103,0,1.7515612822061628,1.6259497532058833,-0.7654232766500001,2443.3,0.314159,8.3446,0.856802
7,0,2,2014,1,-0.7549739540137572,0.4463165864765161,0,0.4059074238164544,0.8753520521914897,-0.7835434150693016,1977.0,0.327553,8.2754,0.899395
3,6,1,2018,0,0.9108918775007199,-0.1600588638747112,1,-0.939746434573254,1.2597026374975613,1.662675271536408,46428.1,0.030487,174.2143,1.322374
25,2,2,2016,1,0.051916244210686094,0.8505668867106676,0,0.37295263544772717,-1.2274355703163657,-0.5570416848280322,1800.0,0.566185,20.4778,0.864562
12,11,1,2023,0,-1.4064759376258549,0.8101418566872534,0,-0.1323541195394288,0.6093703065630127,2.38748080830847,40000.0,0.008692,181.9836,1.279423
